file,class,method,variable,usage
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Animal.java,application.Animal,setDy/1[int],dy,2
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Animal.java,application.Animal,setNameLabel/1[javax.swing.JLabel],nameLabel,2
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Animal.java,application.Animal,setDx/1[int],dx,2
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\presentation\PredatorFactory.java,presentation.PredatorFactory,"getPredator/2[java.lang.String,java.lang.String]",predatorType,2
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\presentation\PredatorFactory.java,presentation.PredatorFactory,"getPredator/2[java.lang.String,java.lang.String]",name,2
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Prey.java,application.Prey,setRotatedAngle/0,rand,1
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Prey.java,application.Prey,setRotatedAngle/0,no,1
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Prey.java,application.Prey,setPredatorHungry/1[boolean],isPredatorHungry,2
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Prey.java,application.Prey,moveRandomly/0,rand,4
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Prey.java,application.Prey,moveRandomly/0,posRandomNumberY,3
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Prey.java,application.Prey,moveRandomly/0,posRandomNumberX,3
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Prey.java,application.Prey,moveRandomly/0,negRandomNumberX,3
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Prey.java,application.Prey,moveRandomly/0,negRandomNumberY,3
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\application\Prey.java,application.Prey,setPredator/1[java.lang.String],predator,3
C:\Users\HP-Eli\cyberpet-master\cyberpet-master\src\Launch.java,Launch,main/1[java.lang.String[]],args,0
